Word,TF_Matrix_Avg,DF_Vector,IDF_Vector,TF_IDF_Manual
hiding,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
hombres,0.004597701149425287,4,6.159055299214529,0.028317495628572546
throwing,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
versioning,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
versions,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
ahh,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
arianagrande,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
justin,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
dorst,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
micha,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
dies,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
pain,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
pensioner,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
poor,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
pre,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
qhp,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
significant,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
challenges,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
democratic,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
primaries,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
fwx,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
tbrbw,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
demographics,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
due,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
guarantees,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
murderers,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
taxpayers,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
documentation,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
early,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
gear,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
cnn,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
commitment,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
diversified,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
lack,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
respect,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
backs,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
replacement,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
vidal,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
charts,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
compromise,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
impediment,0.0022988505747126436,1,7.075346031088684,0.016265163289859046
opposition,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
revolutionary,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
solidarity,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
whereas,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
masterpiece,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
corporate,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
decades,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
ideas,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
internalized,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
pockets,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
shitty,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
bridge,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
hidalgo,0.0022988505747126436,1,7.075346031088684,0.016265163289859046
immigrants,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
reynosa,0.0022988505747126436,1,7.075346031088684,0.016265163289859046
stranded,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
alreadythe,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
amazingthe,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
splendid,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
theatres,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
visuals,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
bispak,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
boob,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
chinese,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
hubby,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
memek,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
tits,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
wife,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
eastern,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
prosecutor,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
tweetmovie,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
unfold,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
ux,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
istanbul,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
trip,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
guilt,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
insecure,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
semester,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
brought,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
cop,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
hosts,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
kill,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
shapewood,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
meta,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
abandoned,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
homeless,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
risk,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
size,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
liveband,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
panto,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
sitzprobe,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
yesterday,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
besides,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
fooling,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
polluting,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
quit,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
clings,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
patriotism,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
resort,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
scoundrel,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
hungry,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
strive,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
ways,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
puertorique,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
cruel,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
forms,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
humans,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
regarded,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
unethical,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
pasteur,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
website,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
nicolas,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
riddance,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
sob,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
alexis,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
cates,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
curtis,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
dziena,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
gretchen,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
heather,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
holmes,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
jamie,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
judd,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
katie,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
lee,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
mol,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
phoebe,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
cuk,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
grieve,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
ksnw,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
nyc,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
offers,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
organize,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
solace,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
subway,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
climate,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
horror,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
june,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
offshore,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
wells,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
inewstv,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
beourguest,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
courtesy,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
disney,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
computers,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
mcdonald,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
dabiq,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
esv,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
jf,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
magazine,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
wos,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
afv,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
afvofficial,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
um,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
services,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
shame,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
wind,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
awaits,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
christmas,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
england,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
pilled,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
welcoming,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
phase,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
eis,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
impossible,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
nearly,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
obtain,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
required,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
min,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
coup,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
idiots,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
ua,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
useful,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
added,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
fixing,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
playlist,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
ignorant,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
pedophiles,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
pizzagate,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
wondering,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
xmas,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
suitcase,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
bs,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
elsewhere,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
seems,0.005747126436781609,5,5.976733742420574,0.034349044496669964
committee,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
communications,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
gzpb,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
helm,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
nancy,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
pbx,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
recommended,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
triumvirate,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
backstage,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
dink,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
ek,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
grootfm,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
mal,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
sal,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
wees,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
baseless,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
conform,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
elected,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
jewphobia,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
vicious,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
friend,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
xanax,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
geography,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
criticizing,0.004597701149425287,3,6.382198850528739,0.02934344299093673
mods,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
punished,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
reddit,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
boys,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
kerry,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
kingdom,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
peaceful,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
violating,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
apartheid,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
word,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
sold,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
yqg,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
screwed,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
communism,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
marxism,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
quotation,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
representative,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
documentary,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
freewheelin,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
pennebaker,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
vimeo,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
capable,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
deadly,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
threatened,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
cheney,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
darth,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
dick,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
vader,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
healthcare,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
humanoid,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
potential,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
providers,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
realizing,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
bo,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
butevenif,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
lp,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
tellslyingpress,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
willstillspeculateinnegativeabouttrump,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
controversy,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
followed,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
sides,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
stay,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
afraid,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
processhttps,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
rpt,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
uptonkate,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
zw,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
hanger,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
john,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
pulling,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
registers,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
travolta,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
wire,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
laws,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
restrictive,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
darius,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
lesson,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
manager,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
vweuolsbw,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
oligarchy,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
eliminate,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
fairest,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
republic,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
sorosriots,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
changed,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
discovered,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
commit,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
legalised,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
spite,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
suicide,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
ain,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
buddies,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
chances,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
messing,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
stronger,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
canadian,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
silly,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
holiday,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
nasty,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
dnt,0.0022988505747126436,1,7.075346031088684,0.016265163289859046
converted,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
godless,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
satanic,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
tusk,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
unions,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
christie,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
newjersey,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
ptsd,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
sufferers,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
chamberlin,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
kenneth,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
periscope,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
sr,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
attractive,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
idk,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
fools,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
hence,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
familygoals,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
airport,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
arrived,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
defec,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
facilitate,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
fsb,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
kostina,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
olga,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
centuries,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
dprinting,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
recreated,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
shipwreck,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
count,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
gutting,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
lgbt,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
ssa,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
vot,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
alleged,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
breach,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
committed,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
gen,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
pentagon,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
measure,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
mrs,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
sookie,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
difference,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
eh,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
mothers,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
livelyrics,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
soundhound,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
command,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
filthy,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
louis,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
conflicts,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
foreign,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
intervenes,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
ok,0.006896551724137931,5,5.976733742420574,0.04121885339600396
plans,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
large,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
orchestrates,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
scale,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
scenario,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
sna,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
hot,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
conference,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
nationalists,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
praising,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
mart,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
repost,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
repostapp,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
fascist,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
worse,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
expresses,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
ppl,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
raul,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
venezuelan,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
bigoted,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
fighting,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
hitler,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
mccoskrie,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
delivers,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
pennsylvania,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
rare,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
realestate,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
lewd,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
titter,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
founded,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
kkk,0.0022988505747126436,1,7.075346031088684,0.016265163289859046
lefttards,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
narrative,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
pays,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
ryan,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
cost,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
eligible,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
enrollee,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
insure,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
network,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
relatively,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
safer,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
believers,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
expect,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
fad,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
taught,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
theyre,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
book,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
according,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
huffington,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
regards,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
address,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
legit,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
leftist,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
debates,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
lgbtnews,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
marriagehttps,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
qsdkvxtv,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
taiwan,0.0022988505747126436,1,7.075346031088684,0.016265163289859046
craving,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
cream,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
ice,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
tacos,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
constructed,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
supplies,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
berry,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
mathieu,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
safety,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
thomas,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
carr,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
discuss,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
joining,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
pilgrimage,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
tomorrow,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
crusader,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
exempt,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
partisan,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
salary,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
choices,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
closer,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
